setting,model,p1_ood_mean,p1_ood_std,p1_id_mean,p1_n_runs,p2_ood_mean,p2_n_folds,p3_ood_mean,p3_cfg,fam,n_candidates,group
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,0.9582694318498676,0.029883687829122627,0.9866777027351735,15,0.9920749179134916,5,0.9920749179134916,zmap_r2__svc__d12,quantum,60,toniot_scanning_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.7926548280391985,0.03541250896646356,0.9023988152464217,15,0.7899692408666709,5,0.815910254783466,zz_r2_full__as2__gpc__d6,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,0.8032217591302445,0.03501612336068289,0.9004752740623017,15,0.7879003815492001,5,0.819161150091464,zz_r1_full__as2__svc__d6,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8069032692098922,0.013837271634907496,0.9051232944484766,15,0.8037984996527443,5,0.8115660505947636,zmap_r2__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,0.810877799044333,0.025038151223438755,0.905772345039803,15,0.8243820502772017,5,0.8243820502772017,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8159760243512687,0.01621379722183249,0.9081813460151057,15,0.8257821308464072,5,0.8257821308464072,zmap_r2__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8171038549299651,0.009159325924753688,0.9108446365121389,15,0.8283507217812085,5,0.8283507217812086,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.7842661389165759,0.009173464298102688,0.8931375570629821,15,0.793538548886926,5,0.8100312846869093,zz_r2_full__as2__gpc__d10,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,0.7920100424952193,0.019261078461595176,0.9001381626528383,15,0.8118320489121972,5,0.8212326484729469,zz_r2_full__as2__svc__d10,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8260430210490544,0.008063978316410031,0.9038232635654191,15,0.8328921840526089,5,0.8363645084662452,pauli_xz_r1_full__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8284538257225796,0.017579923569155404,0.9051456805572166,15,0.8489785802917715,5,0.8489785802917716,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8337348561825001,0.009719280680700463,0.9057396593127395,15,0.8324884416222187,5,0.8350613319509165,zmap_r2__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,0.8314243746855202,0.011621151328296398,0.908634444851526,15,0.8385715654187079,5,0.8385715654187079,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.7711623839950352,0.012861899410781112,0.9026331790739721,15,0.784778437279574,5,0.797169574574656,zz_r2_full__gpc__d6,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,0.7810931956509762,0.01579328779350572,0.9026349545554778,15,0.8117237434189561,5,0.8117237434189561,zz_r2_full__as2__svc__d10,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7969463327277879,0.015542258158993127,0.9049512808612594,15,0.8168891389524058,5,0.8168891389524057,zmap_r2__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,0.8051357904656077,0.01741799932372037,0.9068668961615457,15,0.8219010121683772,5,0.8219010121683772,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8222796158873912,0.004837776242024048,0.9119489846465428,15,0.8302764288479352,5,0.8302764288479351,zmap_r2__as2__gpc__d12,quantum,60,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,0.8298027128273507,0.010072891017952806,0.9130465781939819,15,0.8258244757895422,5,0.8329202735103398,zmap_r2__as2__svc__d12,quantum,60,unsw_dos_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.773771588972498,0.018433559218358455,0.9002450272918027,15,0.7854434411451131,5,0.7969448236335925,zz_r2_full__as0.5__gpc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,0.7848377875454767,0.029627171274946643,0.9011968544922593,15,0.7805070959186895,5,0.7975213195372498,zz_r2_full__as0.5__svc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.7904957917771983,0.03285647423993034,0.905744814701416,15,0.7892731221849221,5,0.8102173173964213,zz_r2_full__as0.5__gpc__d4,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,0.8006112434460838,0.03491314412746927,0.9073528625131381,15,0.799443673627257,5,0.8117739045360017,zz_r2_full__as0.5__svc__d4,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8162024207983859,0.016886788369901838,0.9110334994427307,15,0.8245447385036722,5,0.824544738503672,zmap_r2__as2__gpc__d12,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8108702701692309,0.025871525804594092,0.9132118252519198,15,0.8163945798522549,5,0.8209905865883568,zmap_r2__as2__svc__d12,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.7640726156201451,0.024481347473122868,0.8982791892603296,15,0.7921849082501197,5,0.7921849082501196,zmap_r2__as2__gpc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,0.7694551937508468,0.01167945688887728,0.8988060720453016,15,0.7750600018623539,5,0.7837869388354569,zz_r2_full__as0.5__svc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8196508779179802,0.014209569835888378,0.9058037885915087,15,0.8104512787921481,5,0.8187859609151487,zmap_r2__as2__gpc__d12,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8193577916452367,0.014722421020482213,0.9095011765274387,15,0.8218953275729033,5,0.8218953275729033,zmap_r2__as2__svc__d10,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8040735134405047,0.007278288935201752,0.9113426856669768,15,0.8068598142753611,5,0.8151940877136468,zmap_r2__as2__gpc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,0.7953694660191168,0.016048688865093197,0.9121498101720918,15,0.817789661838539,5,0.8177896618385391,zz_r2_full__as0.5__svc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.778704086211137,0.011755494011437271,0.9032375122558062,15,0.759700765371618,5,0.7878522380547616,zz_r1_full__as0.5__gpc__d4,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,0.7720063758280952,0.016048578162220856,0.8994775555097209,15,0.7765126003302538,5,0.7878215142646801,zz_r2_full__as0.5__svc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7860875325643712,0.03547603316573999,0.9109395669100384,15,0.8093731269842653,5,0.8143472003470463,zz_r2_full__gpc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,0.807679551838376,0.016166669128628332,0.91010515497161,15,0.7991438921469742,5,0.8134986311147184,zmap_r2__as2__svc__d12,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8000439311670544,0.01474585826840193,0.9140914543464055,15,0.8082386508659638,5,0.8129554407834031,zmap_r2__as2__gpc__d6,quantum,60,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.7930092588109904,0.01691550247503119,0.9137582877885507,15,0.8088158018918001,5,0.8140863289445055,zz_r2_full__svc__d6,quantum,60,unsw_recon_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,0.9900172824954979,0.003336073489862359,0.976781133427806,15,0.9892053912359083,5,0.990390121837115,matern15_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,0.9920587216479536,0.0033658056387304907,0.9843866777234138,15,0.9932414410483185,5,0.9932414410483185,matern15_med_x0.1__svc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.9915348266704828,0.0021945705969850953,0.9822349933879576,15,0.991726611640039,5,0.9917266116400391,matern15_med_x0.1__gpc__d12,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,0.9917093056383791,0.0017761887903149076,0.9826445440439001,15,0.9923402428398254,5,0.9927393356298939,matern15_med_x0.1__svc__d12,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.991145023472733,0.0022909833000453756,0.98622476270453,15,0.9913708764060303,5,0.9914798088679039,matern25_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,0.9917015376599511,0.0015225873582080662,0.9861499110973284,15,0.9919120462383937,5,0.9923540351886699,laplacian_med_x0.1__svc__d10,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,0.98549331755672,0.004962924293474144,0.9794245697005051,15,0.9873350079808667,5,0.9893843956946609,laplacian_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,svc,0.9894939805738938,0.0032965168879128264,0.9871216146506702,15,0.9914594087235,5,0.9914594087235001,laplacian_med_x0.1__svc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.9903428469856786,0.003941095552092458,0.9824998802270205,15,0.9915487818763034,5,0.9915487818763034,matern15_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q2000_id1000_ood1000,svc,0.990134348973919,0.003460765474017395,0.9839073177680857,15,0.9901487536410312,5,0.991144240951666,matern15_med_x0.3__svc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.9899277403124721,0.004160413063438899,0.9820173287501464,15,0.9905557011143532,5,0.9911093675838978,matern25_med_x0.1__gpc__d12,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q4000_id1800_ood1800,svc,0.9906388179798264,0.002751485331439238,0.9830688264363026,15,0.9895571814903903,5,0.9911030986136262,rbf_gscale_x10__svc__d12,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,gpc,0.9810124766683699,0.005476387489302767,0.9752475141343928,15,0.9788223445573939,5,0.9819932834951773,laplacian_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q1000_id500_ood500,svc,0.9809658035774865,0.01480801503130005,0.9836881153730578,15,0.9767342472977104,5,0.9839448778476859,rbf_gscale_x10__svc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.9880836001301482,0.004762282533271274,0.9846865289279189,15,0.9925257106952244,5,0.9931116481952246,matern15_med_x0.1__gpc__d8,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q2000_id1000_ood1000,svc,0.9848041029926436,0.011580222301535815,0.9880404851169299,15,0.9927290654935567,5,0.9935291455015576,laplacian_med_x0.3__svc__d10,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.9911877609329776,0.00173540162009861,0.9847424637272444,15,0.9915038430510619,5,0.9923049001139604,matern15_med_x0.1__gpc__d12,classical_ext,115,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms999__q4000_id1800_ood1800,svc,0.9906263292485519,0.002152858420732182,0.985657245126363,15,0.992301619268124,5,0.9931394975530322,matern15_med_x0.3__svc__d12,classical_ext,115,toniot_scanning_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,gpc,0.7747912233950296,0.02474739476388735,0.9011718439828365,15,0.7980261175815097,5,0.8074588177853025,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q1000_id500_ood500,svc,0.7999738835835024,0.034166006815741445,0.9053101136803893,15,0.8213224159666108,5,0.8251951816787,laplacian_med_x0.1__svc__d10,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8240829940490862,0.013749134796491213,0.9040627226912481,15,0.8183149553036035,5,0.8208220174504961,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,svc,0.815866378414587,0.01397746805588256,0.9067809535489013,15,0.8274340812510349,5,0.8297068085237621,laplacian_med_x0.1__svc__d10,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8254434865574274,0.01643305281420824,0.9131420773367168,15,0.8340855203579933,5,0.8340855203579932,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8375363989812682,0.013198241303861444,0.9144955766444313,15,0.8435350783088763,5,0.8435350783088763,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,gpc,0.7964392550390643,0.023042503876814235,0.8960621270401222,15,0.8060146200672937,5,0.8060146200672939,matern25_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q1000_id500_ood500,svc,0.804960624311689,0.02665826475373631,0.9010166679960803,15,0.8090896857270599,5,0.8140390004752606,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8418204770646665,0.01954362002210092,0.9081883189739883,15,0.8490567375700447,5,0.8490567375700446,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8409561197243558,0.014168170553809966,0.9104798114662003,15,0.8537928257414945,5,0.8537928257414945,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8347883597183725,0.012619853733884284,0.9111707431206703,15,0.8426519568231832,5,0.8426519568231831,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms42__q4000_id1800_ood1800,svc,0.8376422755473081,0.01416245333953248,0.9128256154018187,15,0.8476488669029779,5,0.8476488669029778,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,gpc,0.7888889213776991,0.013880065069995748,0.9038600051324297,15,0.7939472398841936,5,0.7939472398841935,matern25_med_x0.1__gpc__d6,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q1000_id500_ood500,svc,0.7968639887963168,0.027202693275965854,0.9036903616944436,15,0.7942556958159326,5,0.8024545516902496,laplacian_med_x0.1__svc__d6,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.8084271329205761,0.009665613002681622,0.9065161027148932,15,0.8190106362525537,5,0.8190106362525535,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q2000_id1000_ood1000,svc,0.8189771893906411,0.020704406695415192,0.9098221616246304,15,0.8248294253747135,5,0.8248294253747134,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.8283376781566189,0.01181092246769671,0.9147359748148504,15,0.8332162926839665,5,0.8332162926839665,laplacian_med_x0.1__gpc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_dos__natural_cur__ms999__q4000_id1800_ood1800,svc,0.8391696776957417,0.009838464817985136,0.9155597281651175,15,0.8414477538923897,5,0.8414477538923897,laplacian_med_x0.1__svc__d12,classical_ext,115,unsw_dos_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,gpc,0.757048076294727,0.013608145315927755,0.9036440530225623,15,0.7607809888792418,5,0.7902653528796869,matern15_med_x0.1__gpc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q1000_id500_ood500,svc,0.7722726959291415,0.013869637978325994,0.904517754145561,15,0.8026401599658316,5,0.8026401599658316,laplacian_med_x0.1__svc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.8026176593391827,0.020403383167977636,0.9099830193721693,15,0.8090636239366024,5,0.8090636239366024,matern25_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q2000_id1000_ood1000,svc,0.8144519841737302,0.016497745249610795,0.910253126333557,15,0.8045590714018914,5,0.8158688523583867,matern15_med_x0.1__svc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.8132844954256883,0.01777648157441758,0.9142960545231661,15,0.812741583411421,5,0.8190052837846488,laplacian_med_x0.3__gpc__d12,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms123__q4000_id1800_ood1800,svc,0.8126279787356485,0.021335960913545393,0.9167419233154964,15,0.8099111292786911,5,0.8213337298706708,laplacian_med_x0.3__svc__d12,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,gpc,0.7642326115814146,0.02194919202094291,0.8961433754027458,15,0.7779859950743754,5,0.7819859950743755,rbf_gscale_x3__gpc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q1000_id500_ood500,svc,0.7622569266977504,0.02070168180628471,0.9003451898144038,15,0.7743630330438445,5,0.7807887434806912,matern15_med_x0.1__svc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,gpc,0.8104308172224883,0.005344758965552493,0.9091745357044517,15,0.8222334627982104,5,0.8222334627982105,matern25_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q2000_id1000_ood1000,svc,0.8250569431922917,0.014604617508471618,0.9130054904682807,15,0.8114920610590588,5,0.8249905451569398,matern15_med_x0.1__svc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,gpc,0.8000975906720594,0.013521531588078112,0.9139610291191967,15,0.8231111545634177,5,0.8240269054791687,matern15_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms42__q4000_id1800_ood1800,svc,0.8024394979267236,0.01666282390922927,0.9175971614672797,15,0.8124916628190558,5,0.8234885621254777,laplacian_med_x0.1__svc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,gpc,0.7717026003690515,0.020725834012409825,0.9007603012786075,15,0.7887427026310455,5,0.7919651541902705,matern25_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q1000_id500_ood500,svc,0.7873539934916844,0.012255461274455436,0.9034401059948577,15,0.7866650696882962,5,0.7982015280216294,laplacian_med_x0.3__svc__d6,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,gpc,0.7877722880607961,0.032994599220790045,0.9100996755731768,15,0.8111350528947874,5,0.8111350528947874,matern25_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q2000_id1000_ood1000,svc,0.8077613502681179,0.024320121366928814,0.9144534011669198,15,0.7973876393053854,5,0.8122194673851176,matern25_med_x0.1__svc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,gpc,0.7977450660493322,0.009077066987009726,0.9170173313185166,15,0.8178591874332927,5,0.8178591874332928,matern15_med_x0.1__gpc__d4,classical_ext,115,unsw_recon_natural_cur
unsw_recon__natural_cur__ms999__q4000_id1800_ood1800,svc,0.8003889594770582,0.01000750342671006,0.9176965659439863,15,0.8171536850932741,5,0.8193802537672111,laplacian_med_x0.1__svc__d6,classical_ext,115,unsw_recon_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,gpc,0.9825914566894159,0.014943117240477841,0.9552557852320004,15,0.9821886095906625,5,0.9821886095906623,rbf_gscale_x10__gpc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q1000_id500_ood500,svc,0.9923867401936176,0.0035224785616497453,0.967382198558565,15,0.9915799606428767,5,0.9915799606428768,rbf_gscale_x10__svc__d10,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,gpc,0.9842959867568725,0.005537595974689964,0.9709878185398995,15,0.984274557707631,5,0.9852805939249347,rbf_gscale_x10__gpc__d8,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q2000_id1000_ood1000,svc,0.9911384747000521,0.0025519952649996846,0.9731059815690852,15,0.9919350675019475,5,0.9919350675019475,rbf_gscale_x10__svc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,gpc,0.9887039004859282,0.0026439225797644447,0.9738950369976727,15,0.9878772427356608,5,0.9887636898482258,rbf_gscale_x10__gpc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms123__q4000_id1800_ood1800,svc,0.990829714205781,0.0028190568771072557,0.9749214254013648,15,0.9916026414820454,5,0.9916026414820454,rbf_gscale_x10__svc__d12,classical_orig,30,toniot_scanning_natural_cur
toniot_scanning__natural_cur__ms42__q1000_id500_ood500,gpc,0.9831142423994593,0.005587775937332164,0.9743304516230933,15,0.9881699851933012,5,0.9881699851933013,rbf_gscale_x10__gpc__d8,classical_orig,30,toniot_scanning_natural_cur
